Draft Year,First Season,Draft Pick,Name,College,Team Drafted,Total,1st Year,2nd Year,3rd Year Option,MIN_S1,MIN_S2,PTS_S1,PTS_S2,AST_S1,AST_S2,REB_S1,REB_S2,STL_S1,STL_S2,FG3M_S1,FG3M_S2,FG3A_S1,FG3A_S2,FTM_S1,FTM_S2,FTA_S1,FTA_S2,FGM_S1,FGM_S2,FGA_S1,FGA_S2,cap_space_s1,cap_alloc_s1,cap_space_s2,cap_alloc_s2
2023,2023-2024,30,Kobe Brown,Missouri,LAC,"$12,394,179 ","$2,413,320 ","$2,533,920 ","$2,654,880 ",394.0,272.0,89.0,77.0,25.0,24.0,62.0,65.0,12.0,7.0,14.0,6.0,48.0,26.0,1.0,5.0,2.0,7.0,37.0,33.0,90.0,72.0,-66059521.0,202080521.0,-34082238.0,174670238.0
2024,2024-2025,1,Zaccharie Risacher,,ATL,"$57,027,437 ","$12,569,040 ","$13,197,720 ","$13,826,040 ",1843.0,,942.0,,92.0,,268.0,,52.0,,122.0,,344.0,,106.0,,149.0,,357.0,,779.0,,-33830704.0,174418704.0,,
2024,2024-2025,2,Alex Sarr,,WAS,"$51,036,398 ","$11,245,680 ","$11,808,240 ","$12,370,680 ",1814.0,,869.0,,161.0,,435.0,,44.0,,105.0,,341.0,,112.0,,165.0,,326.0,,828.0,,-71089970.0,211677970.0,,
2024,2024-2025,3,Reed Sheppard,Kentucky,HOU,"$45,853,025 ","$10,098,960 ","$10,603,560 ","$11,108,880 ",654.0,,229.0,,75.0,,78.0,,35.0,,48.0,,142.0,,13.0,,16.0,,84.0,,239.0,,-32908349.0,173496349.0,,
2024,2024-2025,4,Stephon Castle,UConn,SAS,"$41,351,699 ","$9,105,120 ","$9,560,520 ","$10,015,920 ",2162.0,,1190.0,,332.0,,297.0,,74.0,,95.0,,333.0,,249.0,,344.0,,423.0,,988.0,,-22221380.0,162809380.0,,
2024,2024-2025,5,Ron Holland,,DET,"$37,463,383 ","$8,245,320 ","$8,657,280 ","$9,069,600 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024-2025,6,Tidjane Salaun,,CHO,"$34,035,473 ","$7,488,720 ","$7,863,240 ","$8,237,880 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024-2025,7,Donovan Clingan,UConn,POR,"$31,085,018 ","$6,836,400 ","$7,178,400 ","$7,519,920 ",1324.0,,436.0,,77.0,,527.0,,34.0,,14.0,,49.0,,62.0,,104.0,,180.0,,334.0,,-36260446.0,176848446.0,,
2024,2024-2025,8,Rob Dillingham,Kentucky,SAS,"$28,491,576 ","$6,262,920 ","$6,576,120 ","$6,889,320 ",516.0,,219.0,,98.0,,50.0,,20.0,,25.0,,74.0,,8.0,,15.0,,93.0,,211.0,,-22221380.0,162809380.0,,
2024,2024-2025,9,Zach Edey,Purdue,MEM,"$26,202,577 ","$5,756,880 ","$6,045,000 ","$6,332,760 ",1416.0,,610.0,,65.0,,548.0,,36.0,,18.0,,52.0,,90.0,,127.0,,251.0,,433.0,,-27226933.0,167814933.0,,
2024,2024-2025,10,Cody Williams,Colorado,UTA,"$24,897,090 ","$5,469,120 ","$5,742,480 ","$6,015,600 ",1060.0,,230.0,,59.0,,113.0,,23.0,,35.0,,135.0,,29.0,,40.0,,83.0,,257.0,,-13526022.0,154114022.0,,
2024,2024-2025,11,Matas Buzelis,,CHI,"$23,950,723 ","$5,195,520 ","$5,455,560 ","$5,715,360 ",1511.0,,688.0,,79.0,,278.0,,29.0,,96.0,,266.0,,88.0,,108.0,,252.0,,555.0,,-27418873.0,168006873.0,,
2024,2024-2025,12,Nikola Topic,,OKC,"$23,030,850 ","$4,935,960 ","$5,182,920 ","$5,429,760 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024-2025,13,Devin Carter,Providence,SAC,"$22,141,697 ","$4,689,000 ","$4,923,720 ","$5,158,080 ",396.0,,138.0,,41.0,,76.0,,21.0,,18.0,,61.0,,26.0,,44.0,,47.0,,127.0,,-30782782.0,171370782.0,,
2024,2024-2025,14,Bub Carrington,Pitt,POR,"$21,290,770 ","$4,454,880 ","$4,677,600 ","$4,900,560 ",2458.0,,807.0,,364.0,,341.0,,54.0,,138.0,,407.0,,69.0,,85.0,,300.0,,748.0,,-36260446.0,176848446.0,,
2024,2024-2025,15,Kel'el Ware,Indiana,MIA,"$20,466,073 ","$4,231,800 ","$4,443,360 ","$4,654,920 ",1422.0,,595.0,,60.0,,473.0,,39.0,,35.0,,111.0,,46.0,,67.0,,257.0,,464.0,,-38762729.0,179350729.0,,
2024,2024-2025,16,Jared McCain,Duke,PHI,"$19,448,588 ","$4,020,360 ","$4,221,360 ","$4,422,600 ",592.0,,352.0,,60.0,,56.0,,15.0,,51.0,,133.0,,49.0,,56.0,,126.0,,274.0,,-29752647.0,170340647.0,,
2024,2024-2025,17,Dalton Knecht,Tennessee,LAL,"$18,483,220 ","$3,819,120 ","$4,010,160 ","$4,201,080 ",1494.0,,706.0,,66.0,,216.0,,24.0,,128.0,,340.0,,64.0,,84.0,,257.0,,557.0,,-60197985.0,200785985.0,,
2024,2024-2025,18,Tristan Da Silva,Colorado,ORL,"$17,567,626 ","$3,628,440 ","$3,809,520 ","$3,991,200 ",1629.0,,533.0,,113.0,,245.0,,33.0,,80.0,,239.0,,55.0,,63.0,,199.0,,483.0,,-12371238.0,152959238.0,,
2024,2024-2025,19,Ja'Kobe Walter,Baylor,TOR,"$16,785,132 ","$3,465,000 ","$3,638,160 ","$3,811,800 ",1103.0,,449.0,,81.0,,160.0,,43.0,,65.0,,186.0,,66.0,,83.0,,159.0,,393.0,,-37908026.0,178496026.0,,
2024,2024-2025,20,Jaylon Tyson,California,CLE,"$16,118,700 ","$3,326,160 ","$3,492,480 ","$3,658,560 ",453.0,,167.0,,44.0,,96.0,,13.0,,20.0,,58.0,,19.0,,24.0,,64.0,,149.0,,-37624347.0,178212347.0,,
2024,2024-2025,21,Yves Missi,Baylor,NOP,"$15,654,827 ","$3,193,200 ","$3,353,040 ","$3,512,760 ",1956.0,,665.0,,99.0,,601.0,,37.0,,0.0,,1.0,,127.0,,204.0,,269.0,,492.0,,-42378321.0,182966321.0,,
2024,2024-2025,22,DaRon Holmes,Dayton,PHO,"$15,203,658 ","$3,065,640 ","$3,218,760 ","$3,372,120 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024-2025,23,AJ Johnson,,MIL,"$14,764,114 ","$2,943,120 ","$3,090,480 ","$3,237,120 ",44.0,595.0,20.0,200.0,7.0,69.0,7.0,52.0,1.0,11.0,3.0,21.0,5.0,85.0,1.0,31.0,2.0,35.0,8.0,74.0,19.0,194.0,-55158447.0,195746447.0,-55158447.0,195746447.0
2024,2024-2025,24,Kyshawn George,Miami (FL),NYK,"$14,336,172 ","$2,825,520 ","$2,966,760 ","$3,108,000 ",1802.0,,590.0,,169.0,,285.0,,68.0,,114.0,,354.0,,70.0,,93.0,,203.0,,546.0,,-48289651.0,188877651.0,,
2024,2024-2025,25,Pacome Dadiet,,NYK,"$13,917,008 ","$2,712,120 ","$2,847,600 ","$2,983,680 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024-2025,26,Dillon Jones,Weber State,WAS,"$13,460,726 ","$2,622,360 ","$2,753,280 ","$2,884,440 ",552.0,,135.0,,58.0,,121.0,,16.0,,16.0,,63.0,,17.0,,28.0,,51.0,,133.0,,-71089970.0,211677970.0,,
2024,2024-2025,27,Terrence Shannon Jr.,Illinois,MIN,"$13,076,519 ","$2,546,640 ","$2,674,080 ","$2,801,640 ",339.0,,138.0,,32.0,,47.0,,7.0,,11.0,,31.0,,17.0,,21.0,,55.0,,114.0,,-96137861.0,236725861.0,,
2024,2024-2025,28,Ryan Dunn,Virginia,DEN,"$12,998,353 ","$2,530,800 ","$2,657,760 ","$2,784,240 ",1410.0,,511.0,,57.0,,267.0,,44.0,,82.0,,264.0,,19.0,,39.0,,205.0,,477.0,,-52198656.0,192786656.0,,
2024,2024-2025,29,Isaiah Collier,USC,UTA,"$12,903,788 ","$2,512,680 ","$2,638,200 ","$2,763,960 ",1839.0,,615.0,,446.0,,235.0,,66.0,,42.0,,169.0,,105.0,,154.0,,234.0,,555.0,,-13526022.0,154114022.0,,
2024,2024-2025,30,Baylor Scheierman,Creighton,BOS,"$12,810,353 ","$2,494,320 ","$2,619,000 ","$2,744,040 ",384.0,,113.0,,33.0,,65.0,,17.0,,26.0,,82.0,,9.0,,12.0,,39.0,,110.0,,-40870492.0,181458492.0,,
2025,2025-2026,1,Cooper Flagg,Duke,DAL,"$62,730,226 ","$13,825,920 ","$14,517,480 ","$15,208,680 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,2,Dylan Harper,Rutgers University,SAS,"$56,140,114 ","$12,370,320 ","$12,989,040 ","$13,607,760 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,3,VJ Edgecombe,Baylor,PHI,"$50,438,478 ","$11,108,880 ","$11,663,880 ","$12,219,840 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,4,Kon Knueppel,Duke,CHO,"$45,487,014 ","$10,015,680 ","$10,516,560 ","$11,017,560 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,5,Ace Bailey,Rutgers University,UTA,"$41,209,782 ","$9,069,840 ","$9,523,080 ","$9,976,560 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,6,Tre Johnson,Texas,WAS,"$37,439,131 ","$8,237,640 ","$8,649,600 ","$9,061,680 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,7,Jeremiah Fears,Oklahoma,NOP,"$34,193,629 ","$7,520,040 ","$7,896,240 ","$8,271,960 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,8,Egor Demin,BYU,BRK,"$31,340,682 ","$6,889,200 ","$7,233,720 ","$7,578,240 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,9,Collin Murray-Boyles,South Carolina,TOR,"$28,822,764 ","$6,332,520 ","$6,649,560 ","$6,966,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,10,Khaman Maluach,Duke,HOU,"$27,386,800 ","$6,016,080 ","$6,316,680 ","$6,617,160 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,11,Cedric Coward,Washington State,POR,"$26,345,863 ","$5,715,120 ","$6,001,080 ","$6,286,920 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,12,Noa Essengue,,CHI,"$25,333,944 ","$5,429,520 ","$5,701,200 ","$5,972,760 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,13,Derik Queen,Maryland,ATL,"$24,355,798 ","$5,157,960 ","$5,416,080 ","$5,673,840 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,14,Carter Bryant,Arizona,SAS,"$23,419,859 ","$4,900,320 ","$5,145,360 ","$5,390,640 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,15,Thomas Sorber,Georgetown,OKC,"$22,512,733 ","$4,655,040 ","$4,887,720 ","$5,120,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,16,Yang Hansen,,MEM,"$21,393,588 ","$4,422,360 ","$4,643,520 ","$4,864,920 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,17,Joan Beringer,,MIN,"$20,331,643 ","$4,201,080 ","$4,411,200 ","$4,621,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,18,Walter Clayton,Florida,WAS,"$19,324,472 ","$3,991,320 ","$4,190,520 ","$4,390,320 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,19,Nolan Traore,,BRK,"$18,463,882 ","$3,811,560 ","$4,002,000 ","$4,193,040 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,20,Kasparas Jakucionis,Illinois,MIA,"$17,730,607 ","$3,658,800 ","$3,841,680 ","$4,024,440 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,21,Will Riley,Illinois,UTA,"$17,220,192 ","$3,512,520 ","$3,688,320 ","$3,864,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,22,Drake Powell,UNC,ATL,"$16,723,992 ","$3,372,240 ","$3,540,600 ","$3,709,320 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,23,Asa Newell,Georgia,IND,"$16,240,654 ","$3,237,480 ","$3,399,480 ","$3,560,880 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,24,Nique Clifford,Colorado State,OKC,"$15,769,801 ","$3,108,120 ","$3,263,400 ","$3,418,800 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,25,Jase Richardson,Michigan State,ORL,"$15,308,562 ","$2,983,320 ","$3,132,360 ","$3,282,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,26,Ben Saraf,,BRK,"$14,806,816 ","$2,884,560 ","$3,028,560 ","$3,172,920 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,27,Danny Wolf,Michigan,BRK,"$14,384,200 ","$2,801,280 ","$2,941,440 ","$3,081,840 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,28,Hugo Gonzalez,,BOS,"$14,298,145 ","$2,783,880 ","$2,923,560 ","$3,062,640 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,29,Liam McNeeley,UConn,PHO,"$14,194,138 ","$2,763,960 ","$2,902,080 ","$3,040,320 ",,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025-2026,30,Yanic Konan Niederhauser,Penn State,LAC,"$14,091,596 ","$2,743,800 ","$2,880,960 ","$3,018,480 ",,,,,,,,,,,,,,,,,,,,,,,,,,
